component_id,grant_id,acronym,programme,grant_type,panel,call_year,start_date,start_year,end_date,starting_host,host_country,project_eu_contribution,french_component_amount,amount_method,is_synergy,resolution_status,evidence_grade,source_kind,match_mode,disposition,lab_name,rnsr_id,city,city_raw,code_postal,region,region_source,universities_at_start,universities_at_start_raw,n_universities_at_start,rto_tutelles,rto_tutelles_raw,other_etab_tutelles,other_etab_tutelles_raw,participants_nontutelle,participants_nontutelle_raw,tutelles_raw_v2,tutelle_source,tutelle_flags,flags,park_reason,evidence_ref,integration_note,dataset_version,source_snapshot_date,run_id,phase_d_route,phase_d_terminal_outcome
692925:0,692925,NUHGD,Horizon 2020,Advanced Grants,PE1 - Mathematics,2015,2016-09-01,2016,2023-08-31,National Centre for Scientific Research (CNRS),FR,1229255.0,1229255.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,LMO - Laboratoire de Mathématiques d'Orsay (Bâtiment 307,199812953T,Orsay,ORSAY CEDEX,91405,Île-de-France,v2_pipeline_geocode,Université Paris-Sud,Université Paris-Sud,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,Institut national de la recherche en informatique et automatique,Institut national de recherche en informatique et en automatique,,historical_rnsr_2016,,city_cedex_normalized,,https://api.openalex.org/works?filter=authorships.author.id:<sylvaincrovisier>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
693267:0,693267,B-response,Horizon 2020,Advanced Grants,"LS6 - Immunity, Infection & Immunotherapy",2015,2016-09-01,2016,2021-08-31,National Institute of Health and Medical Research (INSERM),FR,2098750.0,2098750.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,Institut Necker-Enfants Malades,201420755D,PARIS,PARIS,75015,Île-de-France,v2_pipeline_geocode,Université Paris Descartes,Université Paris Descartes,1,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Centre national de la recherche scientifique;Institut national de la santé et de la recherche médicale,,,,,,historical_rnsr_2016,,,,https://api.openalex.org/works?filter=authorships.author.id:<claudeagnesreynaud>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
694209:0,694209,Scale-FreeBack,Horizon 2020,Advanced Grants,PE7 - Systems & Communication Engineering,2015,2016-09-01,2016,2022-08-31,National Centre for Scientific Research (CNRS),FR,2873601.0,2873601.0,ordinary_full_project,False,resolved,B,openalex_author,phase_e_web_region_only,linked_no_rnsr_id,"NECS - Networked Controlled Systems (Centre de Recherche Inria
655 Avenue de l'Europe",,Saint-Martin-d'Heres,Saint-Martin-d'Heres,38402,Auvergne-Rhône-Alpes,web_postal,,,0,,,,,,,,v2_relink_unresolved,historical_fallback_to_active,v2_relink_unresolved|phase_e_web,,https://api.openalex.org/works?filter=authorships.author.id:<carloscanudasdewit>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
694665:0,694665,CoBCoM,Horizon 2020,Advanced Grants,PE6 - Computer Science & Informatics,2015,2016-09-01,2016,2021-08-31,National Institute for Research in Computer Science and Automatic Control (INRIA),FR,2469122.5,2469122.5,ordinary_full_project,False,resolved,B,hal_author,v2_inherited,linked,Centre Inria d'Université Côte d'Azur,198318250R,Sophia Antipolis,Sophia Antipolis,06902,Provence-Alpes-Côte d'Azur,v2_pipeline_geocode,,,0,Institut national de la recherche en informatique et automatique,Institut national de recherche en informatique et en automatique,,,,,,historical_rnsr_2016,,,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
694717:0,694717,ImmunoBile,Horizon 2020,Advanced Grants,"LS4 - Physiology in Health, Disease & Ageing",2015,2016-09-01,2016,2022-02-28,University of Lille,FR,2500000.0,2500000.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,"Récepteurs nucléaires, maladies cardiovasculaires et diabète - U 1011",201019064H,LILLE,LILLE,59000,Hauts-de-France,v2_pipeline_geocode,Université Lille 2 - Droit et Santé,Université Lille 2 - Droit et Santé,1,Institut national de la sante et de la recherche medicale,Institut national de la santé et de la recherche médicale,Institut Pasteur de Lille,Institut Pasteur Lille,,,,historical_rnsr_2016,historical_nature_code_misaligned|s9a_fix_manual_name_recovery,,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:694717,,1.5.0,2026-07-24,20260827T142619Z_integration,,
694817:0,694817,BodyCapital,Horizon 2020,Advanced Grants,SH6 - The Study of the Human Past,2015,2016-09-01,2016,2022-02-28,University of Strasbourg,FR,2492123.75,2492123.75,ordinary_full_project,False,resolved,A,hal_author,v2_inherited,linked,"Sociétés, Acteurs, Gouvernement en Europe",201320506M,Strasbourg,Strasbourg,67000,Grand Est,v2_pipeline_geocode,Université Strasbourg,Université de Strasbourg,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2016,,,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695351:0,695351,chemech,Horizon 2020,Advanced Grants,PE5 - Synthetic Chemistry & Materials,2015,2016-09-01,2016,2022-02-28,National Centre for Scientific Research (CNRS),FR,2251026.28,2251026.28,ordinary_full_project,False,resolved,A,hal_author,v2_inherited,linked,Sciences et Ingénierie de la Matière Molle,199712660D,Paris,PARIS CEDEX 05,75231,Île-de-France,v2_pipeline_geocode,,,0,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Supérieure de Physique et Chimie Industrielle de la Ville de Paris,École supérieure de physique et de chimie industrielles de la ville de Paris,Université Pierre et Marie Curie,Université Pierre et Marie Curie,,historical_rnsr_2016,historical_nature_code_misaligned|tutelle_nature_via_name_lookup,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695710:0,695710,Babylearn,Horizon 2020,Advanced Grants,SH4 - The Human Mind and its Complexity,2015,2016-09-01,2016,2022-02-28,French Alternative Energies and Atomic Energy Commission,FR,2554923.9,2554923.9,ordinary_full_project,False,resolved,B,hal_author,v2_inherited,linked,"Centre de Recherche sur l'Education, les apprentissages et la didactique",200415135N,Rennes,RENNES CEDEX,35043,Bretagne,v2_pipeline_geocode,Université de Bretagne Occidentale;Université Rennes 2,Université de Bretagne Occidentale;Université Rennes 2,2,,,,,,,,historical_rnsr_2016,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
677952:0,677952,TibArmy,Horizon 2020,Starting Grants,SH6 - The Study of the Human Past,2015,2016-10-01,2016,2023-03-31,National Centre for Scientific Research (CNRS),FR,1499875.0,1499875.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Centre de recherche sur les civilisations de l'Asie Orientale,200612808A,Paris,PARIS CEDEX 05,75231,Île-de-France,v2_pipeline_geocode,Université Paris Diderot,Université Paris Diderot,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Pratique des Hautes Etudes Paris;Collège de France,École pratique des hautes études;Collège de France,,,,historical_rnsr_2016,historical_nature_code_misaligned|tutelle_nature_via_name_lookup,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:677952,,1.5.0,2026-07-24,20260827T142619Z_integration,,
681514:0,681514,COHERENCE,Horizon 2020,Consolidator Grants,PE7 - Systems & Communication Engineering,2015,2016-10-01,2016,2021-09-30,University Grenoble Alpes,FR,2116290.0,2116290.0,ordinary_full_project,False,resolved,B,openalex_grant,v2_inherited,linked,"LIPhy - Laboratoire Interdisciplinaire de Physique [Saint Martin d’Hères] (140 rue de la Physique
38058 Grenoble cedex 9 - France)",201122569N,Grenoble,Grenoble cedex 9,38058,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Grenoble Alpes,Université Grenoble Alpes,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr+crosswalk_fallback_no_historical,historical_fallback_to_active,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:681514,,1.5.0,2026-07-24,20260827T142619Z_integration,,
681814:0,681814,EURO-EXPERT,Horizon 2020,Consolidator Grants,SH5 - Cultures & Cultural Production,2015,2016-10-01,2016,2023-03-31,National Centre for Scientific Research (CNRS),FR,1562495.13,1562495.13,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Institut des sciences juridique et philosophique de la Sorbonne - UMR 8103,200212761S,PARIS,PARIS,75013,Île-de-France,v2_pipeline_geocode,Université Panthéon-Sorbonne Paris 1,Université Paris 1 - Panthéon Sorbonne,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2016,,,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:681814,,1.5.0,2026-07-24,20260827T142619Z_integration,,
683154:0,683154,AstroWireSyn,Horizon 2020,Consolidator Grants,LS5 - Neuroscience & Disorders of the Nervous Systems,2015,2016-10-01,2016,2022-03-31,French College,FR,2000000.0,2000000.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Centre interdisciplinaire de recherche en biologie,201119724W,Paris,PARIS CEDEX 05,75231,Île-de-France,v2_pipeline_geocode,,,0,Institut national de la sante et de la recherche medicale;Centre national de la recherche scientifique,Institut national de la santé et de la recherche médicale;Centre national de la recherche scientifique,Collège de France,Collège de France,,,,historical_rnsr_2016,historical_nature_code_misaligned|tutelle_nature_via_name_lookup,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:683154,,1.5.0,2026-07-24,20260827T142619Z_integration,,
694819:0,694819,COSMOKEMS,Horizon 2020,Advanced Grants,PE10 - Earth System Science,2015,2016-10-01,2016,2024-03-31,National Centre for Scientific Research (CNRS),FR,3106625.0,3106625.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,Laboratoire de Géologie de Lyon (LGL-TPE),201119400U,Villeurbanne,VILLEURBANNE CEDEX,69622,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Claude Bernard Lyon 1,Université Claude Bernard - Lyon 1,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Normale Supérieure de Lyon,École normale supérieure de Lyon,,,,historical_rnsr_2016,,city_cedex_normalized,,https://api.openalex.org/works?filter=authorships.author.id:<bernardbourdon>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695295:0,695295,C.NAPSE,Horizon 2020,Advanced Grants,LS5 - Neuroscience & Disorders of the Nervous Systems,2015,2016-10-01,2016,2022-09-30,University of Lyon 1 (Claude Bernard),FR,2492750.0,2492750.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked_no_rnsr_id,CGphiMC UMR CNRS 5534,,,,,Auvergne-Rhône-Alpes,v2_pipeline_geocode,,,0,,,,,,,,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed,,https://api.openalex.org/works?filter=authorships.author.id:<jeanlouisbessereau>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695464:0,695464,ONE,Horizon 2020,Advanced Grants,PE6 - Computer Science & Informatics,2015,2016-10-01,2016,2023-03-31,University of Paris-Saclay,FR,2456028.0,2456028.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Laboratoire de Recherche en Informatique,199812948M,Orsay,LRI - Bâtiments 650-660 Université Paris-Sud 91405 Orsay Cedex,,Île-de-France,v2_pipeline_geocode,Université Paris-Sud,Université Paris-Sud,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,CentraleSupélec;Institut national de la recherche en informatique et automatique,CentraleSupélec;Institut national de recherche en informatique et en automatique,,historical_rnsr_2016,historical_nature_code_misaligned|tutelle_nature_via_name_lookup,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:695464,,1.5.0,2026-07-24,20260827T142619Z_integration,,
680313:0,680313,urban-rev politics,Horizon 2020,Starting Grants,"SH2 - Institutions, Governance & Legal Systems",2015,2016-11-01,2016,2023-10-31,National Centre for Scientific Research (CNRS),FR,1499940.0,1499940.0,ordinary_full_project,False,resolved,B,openalex_author,phase_e_web_rnsr_exact,linked,Laboratoire Techniques,200212790Y,Champs-sur-Marne,Champs-sur-Marne,77454,Île-de-France,rnsr_postal,Université Paris-Est Marne-la-Vallée,Université Paris-Est Marne-la-Vallée,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole nationale des ponts et chaussées,École nationale des ponts et chaussées,,,,historical_rnsr_2016,,phase_e_web,,https://api.openalex.org/works?filter=authorships.author.id:<ozankaraman>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
714693:0,714693,ROBUST,Horizon 2020,Starting Grants,"SH1 - Individuals, Markets & Organisations",2016,2016-12-01,2016,2022-08-31,Toulouse School of Economics - Jean-Jacques Laffont Foundation,FR,1295062.0,1295062.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked_no_rnsr_id,Toulouse School of Economics,,,,,Occitanie,v2_pipeline_geocode,,,0,,,,,,,Toulouse School of Economics;Université Toulouse-I-Capitole,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed,,https://api.openalex.org/works?filter=awards.funder_award_id:714693,,1.5.0,2026-07-24,20260827T142619Z_integration,,
715747:0,715747,AlgTateGro,Horizon 2020,Starting Grants,PE1 - Mathematics,2016,2016-12-01,2016,2022-11-30,University of Paris-Saclay,FR,1222328.75,1222328.75,ordinary_full_project,False,resolved,A,v1_piauthor,v2_inherited,linked,LEMNA - Laboratoire d'économie et de management de Nantes Atlantique (Chemin de la Censive du Tertre - Bâtiment Erdre - BP 52231 - 44322 NANTES Cedex 3 - FRANCE - France),200815509C,Nantes,NANTES CEDEX 3,44322,Pays de la Loire,v2_pipeline_geocode,Université de Nantes,Université de Nantes,1,,,École nationale supérieure des techniques industrielles et des mines de Nantes,École nationale supérieure des techniques industrielles et des mines de Nantes,,,,historical_rnsr_2016,historical_nature_code_misaligned|tutelle_nature_via_name_lookup,city_cedex_normalized,,https://openalex.org/A5064868372,,1.5.0,2026-07-24,20260827T142619Z_integration,,
717034:0,717034,TKI resistance,Horizon 2020,Starting Grants,"LS7 - Prevention, Diagnosis & Treatment of Human Diseases",2016,2016-12-01,2016,2021-11-30,Gustave Roussy Institute,FR,1500000.0,1500000.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked_no_rnsr_id,Université Paris-Saclay,,,,,Île-de-France,v2_pipeline_geocode,,,0,,,,,,,Inserm;Université Paris-Saclay;Institut Gustave Roussy,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed,,https://api.openalex.org/works?filter=awards.funder_award_id:717034,,1.5.0,2026-07-24,20260827T142619Z_integration,,
727480:0,727480,FluoSurf,Horizon 2020,Proof of Concept,PE4 - Physical & Analytical Chemical Sciences,2016,2016-12-01,2016,2018-05-31,National Centre for Scientific Research (CNRS),FR,145821.0,145821.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Centre de Recherche Paul Pascal,196817561G,PESSAC,PESSAC,33600,Nouvelle-Aquitaine,v2_pipeline_geocode,Université de Bordeaux,Université de Bordeaux,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2016,,,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:727480,,1.5.0,2026-07-24,20260827T142619Z_integration,,
694502:0,694502,TILC,Horizon 2020,Advanced Grants,"LS6 - Immunity, Infection & Immunotherapy",2015,2017-01-01,2017,2022-12-31,Aix-Marseille University,FR,2500000.0,2500000.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Centre d'Immunologie de Marseille - Luminy,200017461J,Marseille,MARSEILLE CEDEX 09,13288,Provence-Alpes-Côte d'Azur,v2_pipeline_geocode,Université Aix-Marseille,Aix-Marseille université,1,Institut national de la sante et de la recherche medicale;Centre national de la recherche scientifique,Institut national de la santé et de la recherche médicale;Centre national de la recherche scientifique,,,,,,historical_rnsr_2017,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:694502,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695561:0,695561,ByoPiC,Horizon 2020,Advanced Grants,PE9 - Universe Sciences,2015,2017-01-01,2017,2023-06-30,National Centre for Scientific Research (CNRS),FR,2488350.0,2488350.0,ordinary_full_project,False,resolved,A,hal_author,v2_inherited,linked,Institut d'astrophysique spatiale,199812942F,Orsay,ORSAY CEDEX,91405,Île-de-France,v2_pipeline_geocode,Université Paris-Sud,Université Paris-Sud,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,Centre National d'Etude Spatiales,Centre national d'études spatiales,,historical_rnsr_2017,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695618:0,695618,Photonis,Horizon 2020,Advanced Grants,PE10 - Earth System Science,2015,2017-01-01,2017,2022-06-30,University of Lorraine,FR,2810229.0,2810229.0,ordinary_full_project,False,resolved,B,openalex_grant,v2_inherited,linked,Centre de Recherches Pétrographiques et Géochimiques,201320574L,Vandoeuvre-les-Nancy,VANDOEUVRE LES NANCY CEDEX,54501,Grand Est,v2_pipeline_geocode,Université de Lorraine,Université de Lorraine,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2017,,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:695618,,1.5.0,2026-07-24,20260827T142619Z_integration,,
695674:0,695674,TARICA,Horizon 2020,Advanced Grants,"SH2 - Institutions, Governance & Legal Systems",2015,2017-01-01,2017,2021-12-31,National Centre for Scientific Research (CNRS),FR,1998469.76,1998469.76,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Laboratoire Dynamiques Sociales et Recomposition des Espaces,199712591D,Nanterre,NANTERRE CEDEX,92001,Île-de-France,v2_pipeline_geocode,Université Paris Nanterre;Université Panthéon-Sorbonne Paris 1;Université Paris Diderot;Université Vincennes-Saint Denis Paris 8,Université Paris Nanterre;Université Paris 1 - Panthéon Sorbonne;Université Paris Diderot;Université Paris 8 - Vincennes - Saint-Denis,4,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2017,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:695674,,1.5.0,2026-07-24,20260827T142619Z_integration,,
714519:0,714519,HP4all,Horizon 2020,Starting Grants,PE4 - Physical & Analytical Chemical Sciences,2016,2017-01-01,2017,2022-12-31,University of Lyon 1 (Claude Bernard),FR,1995000.0,1995000.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,"CRMN - Centre de RMN à très hauts champs de Lyon (Centre de Résonance Magnétique Nucléaire à très hauts champs de Lyon
5 rue de la Doua - bâtiment CRMN
69100 VILLEURBANNE - France)",201922960D,VILLEURBANNE,VILLEURBANNE,69100,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Claude Bernard Lyon 1,Université Claude Bernard Lyon 1,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Normale Supérieure de Lyon,Ecole Normale Supérieure de Lyon,,,,active_rnsr+crosswalk_fallback_no_historical,historical_fallback_to_active,,,https://api.openalex.org/works?filter=awards.funder_award_id:714519,,1.5.0,2026-07-24,20260827T142619Z_integration,,
714934:0,714934,STRINGENCY,Horizon 2020,Starting Grants,"LS6 - Immunity, Infection & Immunotherapy",2016,2017-01-01,2017,2021-12-31,National Centre for Scientific Research (CNRS),FR,1494042.0,1494042.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Laboratoire de Chimie Bactérienne,201220357E,Marseille,MARSEILLE CEDEX 20,13402,Provence-Alpes-Côte d'Azur,v2_pipeline_geocode,Université Aix-Marseille,Aix-Marseille université,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2017,,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:714934,,1.5.0,2026-07-24,20260827T142619Z_integration,,
715579:0,715579,PhotoPHYTOMICS,Horizon 2020,Starting Grants,"LS8 - Environmental Biology, Ecology & Evolution",2016,2017-01-01,2017,2022-12-31,National Centre for Scientific Research (CNRS),FR,1424813.0,1424813.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Biologie du chloroplaste et perception de la lumière chez les micro-algues,200512526Y,PARIS,PARIS,75005,Île-de-France,v2_pipeline_geocode,Université Pierre et Marie Curie,Université Pierre et Marie Curie,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,historical_rnsr_2017,,,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:715579,,1.5.0,2026-07-24,20260827T142619Z_integration,,
